LOCATION_ID,SUBLOCATION_ID,STATION_ID,SAMPLE_DATE,SAMPLE_TIME,RBR_SERIAL_NUM,OPTODE_SERIAL_NUM,PROFILE,AVGDEPTH,DEPTH_BIN,TEMP,COND,COND_SPEC,OXYGEN,OXYGEN_SATURATION,CHLA,DATA_SET_ID,Collection_method,collection_authority,comments
373,LA,CB,2014-09-15,12:41,18033,138,1,0.48,0.5,14.87,18.73,23.22,9.08,93.8,0.38,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:41,18033,138,1,1.05,1,14.87,18.72,23.21,9.08,93.8,0.42,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:42,18033,138,1,2.01,2,14.82,18.7,23.21,9.08,93.7,0.52,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:42,18033,138,1,2.99,3,14.8,18.68,23.2,9.09,93.8,0.66,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:43,18033,138,1,4,4,14.77,18.67,23.2,9.08,93.6,0.81,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:43,18033,138,1,4.93,5,14.76,18.67,23.21,9.08,93.6,0.84,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:44,18033,138,1,6,6,14.75,18.65,23.19,9.09,93.7,0.86,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:45,18033,138,1,6.25,6.25,14.65,18.6,23.18,9.47,97.4,0.88,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:45,18033,138,1,6.52,6.5,14.28,18.52,23.29,9.62,98.1,1.26,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:46,18033,138,1,6.78,6.75,14.03,18.44,23.33,10.08,102.3,1.48,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:47,18033,138,1,7.04,7,13.72,18.42,23.48,10.81,108.9,1.67,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:53,18033,138,1,7.26,7.25,12.42,18.27,24.05,13.37,130.9,1.69,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:54,18033,138,1,7.5,7.5,9.31,16.71,23.86,11.96,108.9,1.8,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:54,18033,138,1,7.74,7.75,8.19,16.41,24.17,11.35,100.6,2.31,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:55,18033,138,1,8,8,7.73,16.28,24.29,10.5,92.1,2.1,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:56,18033,138,1,8.26,8.25,7.1,16.17,24.57,9.26,79.9,2.07,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:57,18033,138,1,8.52,8.5,6.84,16.2,24.8,8.56,73.4,1.95,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:57,18033,138,1,8.61,,6.77,16.22,24.89,8.43,72.2,2.15,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:58,18033,138,1,8.99,9,6.44,15.94,24.7,8.45,71.8,2.15,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:59,18033,138,1,10.07,10,5.67,16.12,25.56,7.14,59.5,1.72,GC5,RBR,1009,
373,LA,CB,2014-09-15,12:59,18033,138,1,11.01,11,5.13,15.65,25.22,6.91,56.8,1.73,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:00,18033,138,1,12.03,12,4.78,15.58,25.38,6.71,54.6,1.23,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:01,18033,138,1,13.07,13,4.53,15.58,25.58,6.52,52.7,0.78,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:02,18033,138,1,14,14,4.38,15.73,25.95,5.14,41.4,0.65,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:03,18033,138,1,15.02,15,4.3,16.22,26.82,3.47,27.9,0.86,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:04,18033,138,1,16.01,16,4.29,16.9,27.96,1.16,9.3,0.52,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:04,18033,138,1,17.02,17,4.34,17.39,28.72,0.64,5.2,0.5,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:05,18033,138,1,18,18,4.32,17.89,29.57,0.46,3.7,0.38,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:05,18033,138,1,19.06,19,4.28,31.69,52.44,0.21,1.7,0.38,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:06,18033,138,1,19.98,20,4.3,45.15,74.69,0.13,1,0.49,GC5,RBR,1009,
373,LA,CB,2014-09-15,13:07,18033,138,1,20.25,,4.3,97.9,161.9,0.12,1,0.88,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:25,18033,138,1,-0.01,0,20.56,24.12,26.36,8.08,93.9, ,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:25,18033,138,1,0.51,0.5,20.58,24.11,26.33,7.99,92.9,1.31,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:26,18033,138,1,1.04,1,20.58,24.09,26.31,7.97,92.7,1.34,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:26,18033,138,1,2.03,2,20.58,24.09,26.31,7.96,92.5,1.38,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:27,18033,138,1,2.99,3,20.58,24.08,26.3,7.94,92.3,1.5,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:27,18033,138,1,3.99,4,20.34,24.01,26.36,7.92,91.6,1.57,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:28,18033,138,1,4.24,4.25,18.93,23.47,26.55,7.86,88.4,1.67,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:28,18033,138,1,4.43,4.5,17.11,22.68,26.7,7.81,84.6,2.07,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:29,18033,138,1,4.75,4.75,15.43,21.97,26.88,8.13,85,2.03,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:30,18033,138,1,4.99,5,13.49,21.02,26.94,7.95,79.7,2.26,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:30,18033,138,1,5.26,5.25,12.14,20.32,26.94,7.78,75.7,2.41,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:31,18033,138,1,5.5,5.5,10.87,19.83,27.16,7.67,72.5,2.32,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:31,18033,138,1,5.78,5.75,9.59,19.29,27.34,7.44,68.2,2.43,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:32,18033,138,1,6.06,6,8.81,18.9,27.36,7.17,64.5,2.44,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:32,18033,138,1,6.24,6.25,8.54,18.74,27.33,7.05,63,2.45,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:33,18033,138,1,6.49,6.5,8.16,18.61,27.43,6.97,61.8,2.54,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:33,18033,138,1,6.8,6.75,7.76,18.39,27.42,6.83,59.9,2.54,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:34,18033,138,1,6.9,7,7.38,18.29,27.57,6.79,59,2.56,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:34,18033,138,1,7.14,,7.05,18.1,27.54,6.72,57.9,2.36,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:34,18033,138,1,7.42,7.5,6.76,17.96,27.56,6.63,56.8,2.15,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:35,18033,138,1,7.68,7.75,6.48,17.81,27.55,6.62,56.3,2.06,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:35,18033,138,1,7.9,8,6.31,17.75,27.6,6.64,56.2,1.94,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:36,18033,138,1,9.06,9,5.77,17.44,27.56,6.48,54.1,1.3,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:36,18033,138,1,9.95,10,5.33,17.27,27.66,6.32,52.2,0.84,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:37,18033,138,1,10.97,11,5.1,16.99,27.41,6.56,53.8,0.7,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:37,18033,138,1,11.96,12,4.97,16.98,27.5,6.69,54.7,0.66,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:38,18033,138,1,13.01,13,4.84,16.93,27.53,6.54,53.3,0.63,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:38,18033,138,1,14,14,4.76,16.87,27.51,6.5,52.9,0.61,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:39,18033,138,1,15,15,4.7,16.89,27.58,6.43,52.2,0.59,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:39,18033,138,1,16.06,16,4.64,16.85,27.58,6.35,51.5,0.61,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:40,18033,138,1,16.99,17,4.57,16.77,27.5,6.5,52.6,0.6,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:41,18033,138,1,18.01,18,4.5,16.7,27.45,6.76,54.6,0.61,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:41,18033,138,1,19.13,,4.47,16.7,27.48,6.82,55.1,0.59,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:42,18033,138,1,20.06,20,4.42,16.71,27.54,6.72,54.2,0.57,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:43,18033,138,1,21.05,21,4.42,16.87,27.79,6.1,49.2,0.57,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:43,18033,138,1,22.05,22,4.37,16.86,27.83,5.88,47.4,0.57,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:44,18033,138,1,22.98,23,4.34,16.87,27.87,5.76,46.4,0.57,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:46,18033,138,1,24.1,24,4.3,16.97,28.06,5.23,42,0.55,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:46,18033,138,1,25.07,25,4.28,17.05,28.22,4.77,38.3,0.54,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:47,18033,138,1,26.04,26,4.27,17.14,28.37,4.29,34.5,0.53,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:48,18033,138,1,26.99,27,4.25,17.23,28.54,3.62,29.1,0.51,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:48,18033,138,1,28.07,28,4.26,17.33,28.7,3.19,25.6,0.51,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:49,18033,138,1,29.05,29,4.26,17.43,28.86,2.85,22.9,0.53,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:50,18033,138,1,30.01,30,4.26,17.46,28.91,2.67,21.4,0.54,GC5,RBR,1009,
239,LA,CB,2014-08-25,12:51,18033,138,1,30.57,,4.26,17.58,29.11,2.08,16.7,0.52,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:05,18033,138,1,-0.03,0,21.67,20.41,21.8,8.05,95.6, ,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:06,18033,138,1,0.52,0.5,21.67,20.37,21.75,8.09,96.1,0.64,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:06,18033,138,1,1.04,1,21.67,20.35,21.73,8.08,96,0.75,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:07,18033,138,1,2.04,2,21.51,20.29,21.74,8.08,95.7,1.02,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:07,18033,138,1,3.03,3,21.5,20.27,21.72,8.08,95.7,1.08,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:08,18033,138,1,3.99,4,21.49,20.27,21.73,8.07,95.5,0.99,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:08,18033,138,1,5.03,5,21.16,20.1,21.69,8.06,94.8,0.86,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:09,18033,138,1,5.25,5.25,20.33,19.75,21.68,9,104.1,1.03,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:10,18033,138,1,5.49,5.5,18.99,19.31,21.81,9.7,109.2,1.19,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:11,18033,138,1,5.75,5.75,17.55,18.8,21.92,10.25,112.1,1.4,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:14,18033,138,1,5.98,6,15.83,18.16,22.02,10.63,112.1,1.73,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:15,18033,138,1,6.26,6.25,14.2,17.64,22.22,10.78,109.8,1.78,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:16,18033,138,1,6.5,6.5,13.05,17.03,22.07,10.7,106.2,2.16,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:16,18033,138,1,6.72,6.75,11.9,16.73,22.31,10.51,101.7,2.12,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:17,18033,138,1,6.99,7,10.85,16.24,22.25,10.37,97.9,2.97,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:17,18033,138,1,7.21,7.25,9.95,16.01,22.47,10.29,95.2,2.38,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:18,18033,138,1,7.5,7.5,9.35,15.7,22.39,10.15,92.5,2.84,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:18,18033,138,1,7.76,7.75,8.82,15.41,22.3,9.98,89.9,1.8,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:19,18033,138,1,8.03,8,8.54,15.37,22.42,9.93,88.8,2.02,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:19,18033,138,1,8.16,8.25,8.52,15.34,22.39,9.92,88.7,2.19,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:19,18033,138,1,8.49,8.5,7.62,15.04,22.52,9.63,84.2,1.86,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:20,18033,138,1,8.75,8.75,7.32,14.91,22.51,9.43,81.9,2.05,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:20,18033,138,1,9.02,9,7.01,14.8,22.55,9.21,79.3,1.93,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:21,18033,138,1,9.27,9.25,6.81,14.75,22.6,9.1,78,2.06,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:21,18033,138,1,9.53,9.5,6.53,14.67,22.66,9.02,76.8,1.99,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:22,18033,138,1,9.76,9.75,6.39,14.61,22.67,8.9,75.5,2.22,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:22,18033,138,1,10.04,10,6.21,14.57,22.73,8.71,73.5,2.79,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:23,18033,138,1,11.02,11,5.73,14.47,22.9,8.13,67.8,2.84,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:24,18033,138,1,11.99,12,5.43,14.4,22.99,7.84,64.9,2.68,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:24,18033,138,1,13.01,13,5.16,14.35,23.11,7.48,61.5,1.33,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:25,18033,138,1,14.04,14,4.95,14.33,23.22,7.13,58.3,0.96,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:25,18033,138,1,15.04,15,4.81,14.32,23.31,6.81,55.5,0.63,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:26,18033,138,1,16.06,16,4.67,14.25,23.3,6.74,54.7,0.55,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:26,18033,138,1,17.02,17,4.61,14.35,23.5,6.49,52.6,0.47,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:27,18033,138,1,18.03,18,4.52,14.32,23.52,6.22,50.3,0.44,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:27,18033,138,1,19.04,19,4.41,14.34,23.64,6.13,49.4,0.4,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:28,18033,138,1,19.99,20,4.39,14.39,23.73,5.9,47.5,0.4,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:29,18033,138,1,20.97,21,4.32,14.4,23.8,5.64,45.4,0.39,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:29,18033,138,1,22.04,22,4.28,14.4,23.83,5.51,44.3,0.39,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:30,18033,138,1,23,23,4.27,14.4,23.84,5.39,43.3,0.37,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:30,18033,138,1,24.05,24,4.24,14.42,23.9,5.23,42,0.34,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:31,18033,138,1,25.02,25,4.24,14.48,24,4.96,39.8,0.34,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:32,18033,138,1,26.05,26,4.24,14.48,23.99,4.67,37.5,0.36,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:32,18033,138,1,27.02,27,4.21,14.46,23.98,4.38,35.1,0.34,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:33,18033,138,1,28.04,28,4.21,14.5,24.05,3.81,30.6,0.36,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:34,18033,138,1,30.03,30,4.22,14.71,24.39,2.29,18.4,0.34,GC5,RBR,1009,
305,LA,CB,2014-08-19,14:35,18033,138,1,31.07,31,4.25,14.84,24.59,1.8,14.5,0.46,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:23,18033,138,1,-0.02,0,21.49,21.68,23.24,7.92,93.7, ,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:23,18033,138,1,0.49,0.5,21.47,21.7,23.27,7.91,93.6,0.49,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:24,18033,138,1,1.06,1,21.42,21.65,23.24,7.9,93.4,0.58,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:25,18033,138,1,2,2,21.34,21.61,23.23,7.91,93.3,0.73,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:26,18033,138,1,2.96,3,21.33,21.6,23.23,7.89,93.1,0.83,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:27,18033,138,1,4.01,4,21.3,21.57,23.21,7.9,93.2,0.72,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:28,18033,138,1,4.22,4.25,21.21,21.52,23.2,7.89,92.9,0.73,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:28,18033,138,1,4.5,4.5,21.13,21.51,23.23,7.88,92.6,0.69,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:29,18033,138,1,4.74,4.75,20.68,21.42,23.35,7.88,91.8,0.78,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:29,18033,138,1,5.03,5,19.62,21.75,24.24,7.87,89.8,0.91,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:30,18033,138,1,5.24,5.25,17.59,21.24,24.74,7.93,86.8,1.54,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:30,18033,138,1,5.51,5.5,16.46,20.57,24.58,7.96,85.1,1.84,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:31,18033,138,1,5.76,5.75,14.14,19.08,24.07,7.99,81.3,1.7,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:31,18033,138,1,6,6,12.62,18.18,23.81,8.03,79,1.89,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:32,18033,138,1,6.2,6.25,11.24,17.42,23.63,8.14,77.6,2.13,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:33,18033,138,1,6.51,6.5,10.21,16.93,23.6,8.2,76.3,2.55,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:33,18033,138,1,6.74,6.75,9.69,16.69,23.59,8.21,75.5,2.45,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:33,18033,138,1,7,7,8.91,16.44,23.73,8.2,74,2.75,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:34,18033,138,1,7.19,7.25,8.07,16.15,23.87,8.21,72.6,2.89,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:35,18033,138,1,7.5,7.5,7.5,16.08,24.16,8.21,71.6,2.66,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:35,18033,138,1,7.69,7.75,7.38,16.01,24.13,8.2,71.3,3.67,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:36,18033,138,1,8.01,8,6.83,15.96,24.44,8.19,70.2,3.3,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:36,18033,138,1,8.18,8.25,6.57,15.82,24.41,8.18,69.7,3.47,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:36,18033,138,1,8.43,8.5,6.32,15.7,24.41,8.19,69.3,3.56,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:37,18033,138,1,8.71,8.75,6.23,15.66,24.41,8.2,69.3,2.41,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:37,18033,138,1,8.98,9,5.97,15.65,24.59,8.2,68.8,2.12,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:38,18033,138,1,10.04,10,5.38,15.36,24.57,8.21,67.9,1.46,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:38,18033,138,1,11.02,11,4.91,15.33,24.88,8.23,67.2,1.34,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:39,18033,138,1,11.98,12,4.6,15.43,25.28,8.23,66.7,0.84,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:39,18033,138,1,13.06,13,4.39,15.58,25.7,8.22,66.2,0.74,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:40,18033,138,1,13.97,14,4.3,15.76,26.07,8.21,66,0.65,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:41,18033,138,1,15.01,15,4.27,16.28,26.95,8.2,65.9,0.54,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:41,18033,138,1,15.99,16,4.25,16.84,27.89,8.17,65.6,0.4,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:42,18033,138,1,16.97,17,4.22,17.11,28.37,8.16,65.5,0.45,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:42,18033,138,1,17.98,18,4.23,17.33,28.73,8.14,65.3,0.58,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:43,18033,138,1,18.97,19,4.26,21.44,35.51,8.12,65.2,0.42,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:43,18033,138,1,19.97,20,4.25,47.11,78.03,8.1,65,0.46,GC5,RBR,1009,
373,LA,CB,2014-08-19,12:44,18033,138,1,20.47,,4.27,130.4,215.9,8.09,65,0.1,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:35,18033,138,1,0.01,0,22.61,22.19,23.25,8.01,96.9, ,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:36,18033,138,1,0.49,0.5,22.62,22.17,23.23,8.03,97.1,0.25,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:36,18033,138,1,0.99,1,22.6,22.13,23.19,8.03,97.1,0.29,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:37,18033,138,1,2,2,22.59,22.09,23.16,8.03,97.1,0.38,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:38,18033,138,1,2.88,,22.54,22.06,23.15,8.03,97,0.45,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:38,18033,138,1,3.99,4,22.19,21.9,23.14,8.01,96.1,0.59,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:39,18033,138,1,4.26,4.25,21.95,21.75,23.1,8.18,97.7,0.59,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:39,18033,138,1,4.4,4.5,21.81,21.72,23.13,8.18,97.4,0.71,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:41,18033,138,1,4.75,4.75,21.44,21.54,23.11,9.05,107,0.72,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:43,18033,138,1,5.03,5,19.44,21.52,24.08,11.41,129.7,0.77,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:45,18033,138,1,5.25,5.25,17.92,20.84,24.1,12.85,141.6,1.02,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:46,18033,138,1,5.51,5.5,15.73,20.11,24.44,13.42,141.3,1.14,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:48,18033,138,1,5.76,5.75,13.56,18.95,24.25,13.5,135.6,1.07,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:49,18033,138,1,6.02,6,12.04,18.02,23.95,13.33,129.4,1.23,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:50,18033,138,1,6.24,6.25,11.72,17.71,23.73,13.34,128.5,1.14,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:50,18033,138,1,6.47,6.5,10.43,17.28,23.94,13.17,123.2,1.3,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:51,18033,138,1,6.76,6.75,9.64,16.79,23.76,12.89,118.3,1.94,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:52,18033,138,1,7.02,7,8.57,16.45,23.97,11.68,104.5,2.16,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:53,18033,138,1,7.26,7.25,8.09,16.37,24.18,11.34,100.3,2.58,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:54,18033,138,1,7.51,7.5,7.35,15.99,24.12,11.09,96.3,2.68,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:54,18033,138,1,7.75,7.75,6.97,15.83,24.14,10.74,92.4,2.93,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:55,18033,138,1,8,8,6.69,15.77,24.25,10.54,90.1,4.38,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:56,18033,138,1,8.16,8.25,6.61,15.74,24.26,10.52,89.7,2.69,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:56,18033,138,1,8.46,8.5,6.34,15.76,24.49,10.35,87.7,2.89,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:57,18033,138,1,8.76,8.75,6.11,15.64,24.47,9.41,79.3,2.38,GC5,RBR,1009,
373,LA,CB,2014-08-13,13:59,18033,138,1,9.15,,5.87,15.64,24.65,9.04,75.7,2.14,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:00,18033,138,1,9.49,9.5,5.66,15.45,24.5,8.96,74.6,1.8,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:01,18033,138,1,9.65,9.75,5.52,15.45,24.61,8.93,74.1,1.7,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:01,18033,138,1,9.91,10,5.43,15.42,24.62,8.8,72.8,1.68,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:02,18033,138,1,11.03,11,5.03,15.36,24.83,8.05,66,1.52,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:03,18033,138,1,12.05,12,4.62,15.46,25.31,7.51,60.9,0.98,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:03,18033,138,1,13.01,13,4.44,15.58,25.66,6.94,56,0.85,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:05,18033,138,1,14.03,14,4.31,15.76,26.05,5.4,43.4,0.77,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:06,18033,138,1,15.07,15,4.25,16.11,26.69,4.3,34.5,0.76,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:08,18033,138,1,15.97,16,4.24,16.65,27.59,2.72,21.8,0.62,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:10,18033,138,1,17.01,17,4.21,17.21,28.54,0.74,5.9,0.5,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:11,18033,138,1,17.84,,4.2,17.28,28.67,0.43,3.4,0.61,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:12,18033,138,1,18.95,19,4.22,17.87,29.63,0.18,1.4,0.57,GC5,RBR,1009,
373,LA,CB,2014-08-13,14:13,18033,138,1,19.97,20,4.21,32.19,53.38,0.12,1,0.55,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:22,18033,138,1,0.01,0,18.25,22.83,26.21,8.33,92.4, ,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:22,18033,138,1,0.45,0.5,18.26,22.78,26.15,8.38,93,1.15,GC5,RBR,1009,
